"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.637154739E0,-2.842673302E0,-1.076770186E0,9.217152596E0
2.646833281E0,-4.977070987E-1,-1.818545163E-1,1.002114105E1
2.656513802E0,7.704889178E-1,-4.785645287E-3,9.796216011E0
2.666192083E0,1.646261930E0,9.092725813E-2,9.896714211E0
2.675871458E0,9.954141974E-1,6.221338734E-2,9.858428955E0
2.685551614E0,1.196411327E-1,4.307080805E-2,9.872786522E0
2.695233072E0,-4.977070987E-1,2.392822690E-2,9.872786522E0
2.704915312E0,-5.359922647E-1,3.349951655E-2,9.868000984E0
2.714595624E0,1.976471543E0,6.699903309E-2,1.003071213E1
2.724277031E0,1.387837172E0,1.100698411E-1,9.786644936E0
2.733957552E0,-1.531406492E-1,3.828516230E-2,9.805787086E0
2.743637239E0,-1.387837082E-1,1.914258115E-2,9.863214493E0
2.753317499E0,-1.435693651E-1,2.871387079E-2,9.858428955E0
2.762997552E0,-1.435693651E-1,3.349951655E-2,9.877572060E0
2.772675989E0,-1.674975902E-1,1.914258115E-2,9.887143135E0
2.782354218E0,-1.387837082E-1,2.392822690E-2,9.887143135E0
2.792032552E0,-1.292124242E-1,2.392822690E-2,9.891928673E0
2.801711145E0,-1.387837082E-1,3.349951655E-2,9.872786522E0
2.811390937E0,-1.244267747E-1,3.349951655E-2,9.858428955E0
2.821071458E0,-1.435693651E-1,2.392822690E-2,9.872786522E0
2.830751041E0,-1.339980662E-1,3.828516230E-2,9.872786522E0
2.840430624E0,-1.387837082E-1,2.871387079E-2,9.868000984E0
2.850111354E0,-1.292124242E-1,2.392822690E-2,9.887143135E0
2.859789739E0,-1.339980662E-1,3.349951655E-2,9.877572060E0
2.869467447E0,-1.387837082E-1,1.914258115E-2,9.872786522E0
2.879146874E0,-1.435693651E-1,2.392822690E-2,9.868000984E0
2.888826197E0,-1.292124242E-1,2.871387079E-2,9.868000984E0
2.898506197E0,-1.579262912E-1,3.828516230E-2,9.877572060E0
2.908185364E0,-1.387837082E-1,2.392822690E-2,9.868000984E0
2.917864895E0,-1.387837082E-1,1.435693540E-2,9.872786522E0
2.927546093E0,-1.435693651E-1,3.349951655E-2,9.877572060E0
2.937226666E0,-1.483550072E-1,2.871387079E-2,9.877572060E0
2.946905624E0,-1.387837082E-1,2.392822690E-2,9.872786522E0
2.956585156E0,-1.387837082E-1,4.785645287E-3,9.858428955E0
2.966264687E0,-1.196411327E-1,-9.571290575E-3,9.848857880E0
2.975943958E0,-3.828516230E-2,-3.349951655E-2,9.848857880E0
2.985624687E0,-2.584248483E-1,5.264209956E-2,9.853643417E0
2.995304531E0,-1.770688742E-1,4.307080805E-2,9.891928673E0
3.004983958E0,-1.483550072E-1,9.092725813E-2,9.925428391E0
3.014664062E0,-1.435693651E-1,3.828516230E-2,9.891928673E0
3.024343802E0,-1.435693651E-1,2.871387079E-2,9.872786522E0
3.034024583E0,-1.579262912E-1,2.871387079E-2,9.882357597E0
3.043703177E0,-1.531406492E-1,2.392822690E-2,9.877572060E0
3.053382395E0,-1.435693651E-1,1.914258115E-2,9.877572060E0
3.063061249E0,-1.387837082E-1,2.871387079E-2,9.872786522E0
3.072741093E0,-1.483550072E-1,1.435693540E-2,9.863214493E0
3.082420208E0,-1.387837082E-1,2.392822690E-2,9.887143135E0
3.092100468E0,-1.435693651E-1,1.914258115E-2,9.877572060E0
3.101779687E0,-1.387837082E-1,1.914258115E-2,9.882357597E0
3.111458645E0,-1.435693651E-1,1.435693540E-2,9.872786522E0
3.121139843E0,-1.292124242E-1,2.392822690E-2,9.872786522E0
3.130819062E0,-1.483550072E-1,3.828516230E-2,9.882357597E0
3.140498177E0,-1.387837082E-1,2.392822690E-2,9.872786522E0
3.150177760E0,-1.483550072E-1,1.435693540E-2,9.868000984E0
3.159858333E0,-1.483550072E-1,2.871387079E-2,9.887143135E0
3.169537864E0,-1.435693651E-1,2.392822690E-2,9.891928673E0
3.179217135E0,-1.435693651E-1,1.435693540E-2,9.877572060E0
3.188896562E0,-1.435693651E-1,2.871387079E-2,9.872786522E0
3.198576458E0,-1.579262912E-1,2.392822690E-2,9.863214493E0
3.208255104E0,-1.387837082E-1,3.828516230E-2,9.868000984E0
3.217933489E0,-1.435693651E-1,2.392822690E-2,9.887143135E0
3.227614999E0,-1.483550072E-1,1.914258115E-2,9.887143135E0
3.237293645E0,-1.387837082E-1,9.571290575E-3,9.882357597E0
3.246973229E0,-1.483550072E-1,1.914258115E-2,9.877572060E0
3.256654895E0,-1.579262912E-1,3.349951655E-2,9.863214493E0
3.266335052E0,-1.531406492E-1,2.871387079E-2,9.872786522E0
3.276013385E0,-1.435693651E-1,2.871387079E-2,9.887143135E0
3.285693177E0,-1.435693651E-1,2.392822690E-2,9.877572060E0
3.295373072E0,-1.339980662E-1,1.435693540E-2,9.868000984E0
3.305054270E0,-1.579262912E-1,4.785645381E-2,9.877572060E0
3.314733177E0,-1.387837082E-1,4.785645381E-2,9.882357597E0
3.324414427E0,-1.339980662E-1,2.392822690E-2,9.882357597E0
3.334094479E0,-1.387837082E-1,1.914258115E-2,9.882357597E0
3.343773697E0,-1.531406492E-1,2.871387079E-2,9.877572060E0
3.353453385E0,-1.435693651E-1,1.914258115E-2,9.882357597E0
3.363133697E0,-1.483550072E-1,3.349951655E-2,9.891928673E0
3.372813229E0,-1.531406492E-1,1.435693540E-2,9.863214493E0
3.382492083E0,-1.435693651E-1,2.871387079E-2,9.877572060E0
3.392170989E0,-1.435693651E-1,2.871387079E-2,9.868000984E0
3.401850624E0,-1.435693651E-1,2.871387079E-2,9.877572060E0
3.411529999E0,-1.339980662E-1,1.914258115E-2,9.877572060E0
