"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.809708243E0,-1.004985496E-1,-3.828516230E-2,-9.939785004E0
8.819374753E0,-1.196411327E-1,-2.392822690E-2,-9.949356079E0
8.829041264E0,-1.052841991E-1,-2.392822690E-2,-9.944570541E0
8.838707826E0,-1.196411327E-1,-2.871387079E-2,-9.949356079E0
8.848374337E0,-9.571290761E-2,-4.307080805E-2,-9.939785004E0
8.858040847E0,-1.004985496E-1,-2.871387079E-2,-9.949356079E0
8.867707358E0,-1.196411327E-1,-3.349951655E-2,-9.944570541E0
8.877373868E0,-1.052841991E-1,-2.871387079E-2,-9.944570541E0
8.887040431E0,-1.148554832E-1,-3.828516230E-2,-9.939785004E0
8.896706941E0,-1.148554832E-1,-2.392822690E-2,-9.958928108E0
8.906373451E0,-1.196411327E-1,-3.828516230E-2,-9.954142570E0
8.916039962E0,-1.196411327E-1,-4.307080805E-2,-9.944570541E0
8.925706472E0,-1.004985496E-1,-3.828516230E-2,-9.949356079E0
8.935372983E0,-1.148554832E-1,-1.914258115E-2,-9.944570541E0
8.945039545E0,-9.571290761E-2,-1.914258115E-2,-9.954142570E0
8.954706056E0,-1.100698411E-1,-2.871387079E-2,-9.939785004E0
8.964372566E0,-1.148554832E-1,-2.392822690E-2,-9.949356079E0
8.974039076E0,-1.052841991E-1,-3.349951655E-2,-9.954142570E0
8.983705587E0,-1.148554832E-1,-2.871387079E-2,-9.958928108E0
8.993372149E0,-1.148554832E-1,-4.307080805E-2,-9.949356079E0
9.003038660E0,-1.004985496E-1,-3.349951655E-2,-9.939785004E0
9.012705170E0,-9.571290761E-2,-2.392822690E-2,-9.944570541E0
9.022371681E0,-1.100698411E-1,-3.349951655E-2,-9.939785004E0
9.032038191E0,-1.004985496E-1,-2.392822690E-2,-9.944570541E0
9.041704753E0,-1.052841991E-1,-4.785645381E-2,-9.949356079E0
9.051371264E0,-1.004985496E-1,-1.914258115E-2,-9.949356079E0
9.061037774E0,-1.148554832E-1,-2.871387079E-2,-9.954142570E0
9.070704285E0,-1.196411327E-1,-2.392822690E-2,-9.939785004E0
9.080370795E0,-1.004985496E-1,-2.871387079E-2,-9.944570541E0
9.090037358E0,-1.148554832E-1,-3.828516230E-2,-9.954142570E0
9.099703868E0,-1.004985496E-1,-2.392822690E-2,-9.954142570E0
9.109370378E0,-1.004985496E-1,-2.871387079E-2,-9.939785004E0
9.119036889E0,-1.148554832E-1,-2.871387079E-2,-9.949356079E0
9.128703399E0,-1.004985496E-1,-2.392822690E-2,-9.939785004E0
9.138369962E0,-1.052841991E-1,-2.871387079E-2,-9.949356079E0
9.148036472E0,-1.100698411E-1,-2.392822690E-2,-9.949356079E0
9.157702983E0,-1.052841991E-1,-4.307080805E-2,-9.939785004E0
9.167369493E0,-1.100698411E-1,-3.349951655E-2,-9.930213928E0
9.177036056E0,-1.100698411E-1,-4.785645381E-2,-9.944570541E0
9.186702566E0,-1.148554832E-1,-2.392822690E-2,-9.939785004E0
9.196369076E0,-1.004985496E-1,-3.349951655E-2,-9.939785004E0
9.206035587E0,-1.100698411E-1,-2.871387079E-2,-9.944570541E0
9.215702097E0,-1.148554832E-1,-1.914258115E-2,-9.939785004E0
9.225368660E0,-1.148554832E-1,-4.307080805E-2,-9.949356079E0
9.235035170E0,-1.052841991E-1,-1.914258115E-2,-9.944570541E0
9.244701681E0,-1.004985496E-1,-3.828516230E-2,-9.963713646E0
9.254368191E0,-1.100698411E-1,-3.828516230E-2,-9.958928108E0
9.264034753E0,-1.148554832E-1,-1.914258115E-2,-9.944570541E0
9.273701264E0,-1.196411327E-1,-1.914258115E-2,-9.949356079E0
9.283367774E0,-1.148554832E-1,-3.349951655E-2,-9.949356079E0
9.293034285E0,-1.148554832E-1,-3.349951655E-2,-9.944570541E0
9.302700847E0,-1.100698411E-1,-2.392822690E-2,-9.944570541E0
9.312367358E0,-1.004985496E-1,-2.871387079E-2,-9.954142570E0
9.322033868E0,-1.052841991E-1,-2.871387079E-2,-9.939785004E0
9.331700378E0,-1.292124242E-1,-4.307080805E-2,-9.944570541E0
9.341366941E0,-1.100698411E-1,-3.828516230E-2,-9.949356079E0
9.351033451E0,-1.004985496E-1,-3.828516230E-2,-9.949356079E0
9.360699962E0,-1.196411327E-1,-4.307080805E-2,-9.949356079E0
9.370366472E0,-1.148554832E-1,-4.307080805E-2,-9.954142570E0
9.380033035E0,-1.148554832E-1,-3.828516230E-2,-9.958928108E0
9.389699545E0,-1.052841991E-1,-5.742774159E-2,-9.934999466E0
9.399366056E0,-1.100698411E-1,-2.871387079E-2,-9.944570541E0
9.409032618E0,-1.196411327E-1,-2.871387079E-2,-9.944570541E0
9.418699128E0,-1.052841991E-1,-1.435693540E-2,-9.958928108E0
9.428365639E0,-1.052841991E-1,-3.828516230E-2,-9.944570541E0
9.438032149E0,-1.148554832E-1,-2.871387079E-2,-9.934999466E0
9.447698712E0,-1.004985496E-1,-2.392822690E-2,-9.954142570E0
9.457365222E0,-1.148554832E-1,-2.392822690E-2,-9.939785004E0
9.467031733E0,-1.004985496E-1,-2.392822690E-2,-9.949356079E0
9.476698243E0,-1.196411327E-1,-3.349951655E-2,-9.939785004E0
9.486364806E0,-1.100698411E-1,-4.307080805E-2,-9.939785004E0
9.496031316E0,-1.100698411E-1,-3.828516230E-2,-9.939785004E0
9.505697826E0,-9.092725813E-2,-3.349951655E-2,-9.944570541E0
9.515364389E0,-1.004985496E-1,-4.307080805E-2,-9.939785004E0
9.525030899E0,-1.148554832E-1,-2.871387079E-2,-9.934999466E0
9.534697410E0,-1.052841991E-1,-3.349951655E-2,-9.944570541E0
9.544363920E0,-1.052841991E-1,-4.307080805E-2,-9.939785004E0
9.554030483E0,-1.004985496E-1,-2.392822690E-2,-9.934999466E0
9.563696993E0,-9.571290761E-2,-3.828516230E-2,-9.939785004E0
9.573363503E0,-1.148554832E-1,-1.435693540E-2,-9.939785004E0
9.583030066E0,-1.148554832E-1,-2.392822690E-2,-9.939785004E0
9.592696576E0,-1.052841991E-1,-2.871387079E-2,-9.930213928E0
9.602363087E0,-1.196411327E-1,-3.349951655E-2,-9.944570541E0
9.612029649E0,-1.052841991E-1,-2.871387079E-2,-9.939785004E0
9.621696160E0,-1.100698411E-1,-3.349951655E-2,-9.934999466E0
9.631362670E0,-1.004985496E-1,-4.307080805E-2,-9.944570541E0
9.641029233E0,-9.092725813E-2,-4.785645381E-2,-9.934999466E0
9.650695743E0,-1.196411327E-1,-3.828516230E-2,-9.939785004E0
9.660362253E0,-1.052841991E-1,-1.914258115E-2,-9.944570541E0
9.670028816E0,-1.100698411E-1,-3.349951655E-2,-9.954142570E0
9.679695326E0,-9.571290761E-2,-3.349951655E-2,-9.949356079E0
9.689361837E0,-1.100698411E-1,-1.435693540E-2,-9.944570541E0
9.699028399E0,-1.052841991E-1,-3.349951655E-2,-9.934999466E0
9.708694910E0,-1.100698411E-1,-1.914258115E-2,-9.930213928E0
9.718361420E0,-1.148554832E-1,-1.435693540E-2,-9.920642853E0
9.728027983E0,-1.004985496E-1,-2.871387079E-2,-9.939785004E0
9.737694493E0,-1.052841991E-1,-2.871387079E-2,-9.944570541E0
9.747361056E0,-1.100698411E-1,-3.828516230E-2,-9.934999466E0
9.757027566E0,-1.004985496E-1,-3.349951655E-2,-9.934999466E0
9.766694024E0,-1.244267747E-1,-5.264209956E-2,-9.930213928E0
9.776360639E0,-1.100698411E-1,-1.914258115E-2,-9.939785004E0
9.786027149E0,-1.100698411E-1,-3.349951655E-2,-9.939785004E0
9.795693660E0,-1.052841991E-1,-3.349951655E-2,-9.939785004E0
9.805360222E0,-1.052841991E-1,-2.871387079E-2,-9.939785004E0
9.815026733E0,-1.148554832E-1,-3.349951655E-2,-9.930213928E0
9.824693295E0,-1.052841991E-1,-1.914258115E-2,-9.939785004E0
9.834363087E0,-1.148554832E-1,-3.349951655E-2,-9.944570541E0
9.844026316E0,-1.100698411E-1,-4.307080805E-2,-9.939785004E0
9.853692878E0,-1.148554832E-1,-2.871387079E-2,-9.944570541E0
9.863359389E0,-1.148554832E-1,-3.349951655E-2,-9.934999466E0
9.873025951E0,-1.100698411E-1,-3.828516230E-2,-9.934999466E0
9.882692462E0,-9.571290761E-2,-3.828516230E-2,-9.949356079E0
9.892358972E0,-1.052841991E-1,-2.871387079E-2,-9.925428391E0
9.902025535E0,-1.004985496E-1,-2.871387079E-2,-9.934999466E0
9.911692045E0,-1.148554832E-1,-4.785645381E-2,-9.934999466E0
9.921358608E0,-1.100698411E-1,-2.871387079E-2,-9.925428391E0
9.931025118E0,-9.571290761E-2,-1.914258115E-2,-9.944570541E0
9.940691681E0,-1.100698411E-1,-9.571290575E-3,-9.925428391E0
9.950358191E0,-1.100698411E-1,-2.392822690E-2,-9.925428391E0
9.960024753E0,-1.148554832E-1,-2.392822690E-2,-9.939785004E0
9.969691264E0,-1.052841991E-1,-3.349951655E-2,-9.930213928E0
9.979357774E0,-1.004985496E-1,-3.828516230E-2,-9.915857315E0
9.989024337E0,-1.052841991E-1,-3.349951655E-2,-9.934999466E0
9.998690847E0,-1.052841991E-1,-3.828516230E-2,-9.934999466E0
1.000835741E1,-1.148554832E-1,-2.871387079E-2,-9.920642853E0
1.001802392E1,-1.196411327E-1,-2.871387079E-2,-9.930213928E0
1.002769048E1,-9.571290761E-2,-4.307080805E-2,-9.925428391E0
1.003735699E1,-1.100698411E-1,-4.307080805E-2,-9.934999466E0
1.004702356E1,-1.052841991E-1,-3.349951655E-2,-9.939785004E0
1.005669007E1,-1.196411327E-1,-2.392822690E-2,-9.934999466E0
1.006635663E1,-1.004985496E-1,-3.349951655E-2,-9.944570541E0
1.007602314E1,-9.571290761E-2,-2.871387079E-2,-9.915857315E0
1.008568970E1,-1.004985496E-1,-3.349951655E-2,-9.944570541E0
1.009535621E1,-1.100698411E-1,-3.349951655E-2,-9.944570541E0
1.010502277E1,-1.244267747E-1,-2.871387079E-2,-9.930213928E0
1.011468928E1,-1.196411327E-1,-4.785645381E-2,-9.934999466E0
1.012435585E1,-9.571290761E-2,-3.828516230E-2,-9.930213928E0
1.013402236E1,-1.004985496E-1,-3.349951655E-2,-9.934999466E0
1.014368892E1,-1.052841991E-1,-2.871387079E-2,-9.934999466E0
1.015335543E1,-1.100698411E-1,-1.914258115E-2,-9.939785004E0
1.016302199E1,-9.092725813E-2,-1.914258115E-2,-9.930213928E0
1.017268850E1,-9.571290761E-2,-4.785645381E-2,-9.944570541E0
1.018235507E1,-9.092725813E-2,-4.785645381E-2,-9.934999466E0
1.019202163E1,-1.196411327E-1,-3.349951655E-2,-9.930213928E0
1.020168814E1,-1.052841991E-1,-2.871387079E-2,-9.939785004E0
1.021135470E1,-1.004985496E-1,-2.392822690E-2,-9.939785004E0
1.022102121E1,-1.100698411E-1,-3.349951655E-2,-9.925428391E0
1.023068777E1,-1.052841991E-1,-3.349951655E-2,-9.925428391E0
1.024035428E1,-1.148554832E-1,-4.307080805E-2,-9.934999466E0
1.025002085E1,-1.387837082E-1,-3.828516230E-2,-9.934999466E0
1.025968741E1,-1.100698411E-1,-3.828516230E-2,-9.920642853E0
1.026935392E1,-1.148554832E-1,-2.871387079E-2,-9.920642853E0
1.027902048E1,-1.100698411E-1,-3.349951655E-2,-9.934999466E0
1.028868699E1,-1.100698411E-1,-2.392822690E-2,-9.930213928E0
1.029835356E1,-1.244267747E-1,-9.571290575E-3,-9.930213928E0
1.030802007E1,-1.148554832E-1,-3.349951655E-2,-9.925428391E0
1.031768663E1,-1.244267747E-1,-2.871387079E-2,-9.934999466E0
1.032735319E1,-1.052841991E-1,-2.871387079E-2,-9.920642853E0
1.033701970E1,-1.052841991E-1,-3.349951655E-2,-9.920642853E0
1.034668626E1,-1.100698411E-1,-3.828516230E-2,-9.925428391E0
1.035635277E1,-1.004985496E-1,-1.914258115E-2,-9.930213928E0
1.036601934E1,-1.196411327E-1,-3.349951655E-2,-9.930213928E0
1.037568590E1,-1.052841991E-1,-2.871387079E-2,-9.930213928E0
1.038535241E1,-1.196411327E-1,-3.828516230E-2,-9.934999466E0
1.039501897E1,-1.052841991E-1,-1.914258115E-2,-9.934999466E0
1.040468554E1,-1.148554832E-1,-3.349951655E-2,-9.920642853E0
1.041435205E1,-1.148554832E-1,-4.785645381E-2,-9.930213928E0
1.042401861E1,-1.052841991E-1,-3.349951655E-2,-9.934999466E0
1.043368512E1,-1.052841991E-1,-4.785645381E-2,-9.930213928E0
1.044335168E1,-1.004985496E-1,-2.871387079E-2,-9.939785004E0
1.045301824E1,-1.196411327E-1,-4.785645381E-2,-9.930213928E0
1.046268481E1,-9.092725813E-2,-2.392822690E-2,-9.930213928E0
1.047235132E1,-1.148554832E-1,-3.349951655E-2,-9.930213928E0
1.048201783E1,-1.052841991E-1,-3.349951655E-2,-9.939785004E0
1.049168444E1,-1.004985496E-1,-2.871387079E-2,-9.934999466E0
1.050135095E1,-1.100698411E-1,-3.828516230E-2,-9.925428391E0
1.051101751E1,-1.004985496E-1,-2.871387079E-2,-9.925428391E0
1.052068408E1,-1.100698411E-1,-4.307080805E-2,-9.930213928E0
1.053035059E1,-1.100698411E-1,-3.828516230E-2,-9.934999466E0
1.054001715E1,-1.004985496E-1,-3.349951655E-2,-9.925428391E0
1.054968371E1,-1.196411327E-1,-2.392822690E-2,-9.939785004E0
1.055935027E1,-1.004985496E-1,-2.871387079E-2,-9.939785004E0
1.056901678E1,-9.571290761E-2,-3.828516230E-2,-9.939785004E0
1.057868335E1,-1.004985496E-1,-2.392822690E-2,-9.930213928E0
1.058834991E1,-1.244267747E-1,-2.871387079E-2,-9.930213928E0
1.059801647E1,-9.571290761E-2,-3.349951655E-2,-9.925428391E0
1.060768298E1,-1.148554832E-1,-2.392822690E-2,-9.934999466E0
1.061734955E1,-1.100698411E-1,-2.871387079E-2,-9.939785004E0
1.062701611E1,-1.196411327E-1,-3.828516230E-2,-9.915857315E0
1.063668267E1,-1.196411327E-1,-3.349951655E-2,-9.930213928E0
1.064634918E1,-1.100698411E-1,-9.571290575E-3,-9.934999466E0
1.065601574E1,-1.004985496E-1,-2.871387079E-2,-9.930213928E0
1.066568231E1,-1.100698411E-1,-4.307080805E-2,-9.925428391E0
1.067534887E1,-1.052841991E-1,-3.828516230E-2,-9.934999466E0
1.068501538E1,-1.100698411E-1,-1.914258115E-2,-9.954142570E0
1.069468194E1,-1.052841991E-1,-3.349951655E-2,-9.930213928E0
1.070434850E1,-1.100698411E-1,-3.828516230E-2,-9.925428391E0
1.071401501E1,-1.100698411E-1,-5.742774159E-2,-9.934999466E0
1.072368163E1,-1.196411327E-1,-3.828516230E-2,-9.930213928E0
1.073334814E1,-1.052841991E-1,-3.349951655E-2,-9.920642853E0
1.074301470E1,-1.244267747E-1,-3.828516230E-2,-9.939785004E0
1.075268126E1,-1.052841991E-1,-3.349951655E-2,-9.925428391E0
1.076234783E1,-1.244267747E-1,-3.828516230E-2,-9.920642853E0
1.077201439E1,-1.004985496E-1,-4.307080805E-2,-9.915857315E0
1.078168095E1,-1.148554832E-1,-3.349951655E-2,-9.939785004E0
1.079134746E1,-1.052841991E-1,-3.349951655E-2,-9.930213928E0
1.080101402E1,-1.052841991E-1,-2.871387079E-2,-9.925428391E0
1.081068059E1,-1.292124242E-1,-2.871387079E-2,-9.925428391E0
1.082034715E1,-1.148554832E-1,-3.349951655E-2,-9.925428391E0
1.083001371E1,-1.004985496E-1,-2.871387079E-2,-9.930213928E0
1.083968027E1,-1.052841991E-1,-1.914258115E-2,-9.930213928E0
1.084934684E1,-1.100698411E-1,-2.871387079E-2,-9.925428391E0
1.085901335E1,-1.052841991E-1,-2.392822690E-2,-9.944570541E0
1.086867991E1,-9.571290761E-2,-2.871387079E-2,-9.925428391E0
1.087834647E1,-1.100698411E-1,-2.871387079E-2,-9.934999466E0
1.088801304E1,-1.052841991E-1,-2.871387079E-2,-9.925428391E0
1.089767960E1,-1.100698411E-1,-4.785645381E-2,-9.930213928E0
1.090734616E1,-1.052841991E-1,-2.871387079E-2,-9.939785004E0
1.091701272E1,-1.100698411E-1,-3.349951655E-2,-9.944570541E0
1.092667928E1,-1.100698411E-1,-2.871387079E-2,-9.934999466E0
1.093634585E1,-1.052841991E-1,-4.307080805E-2,-9.915857315E0
1.094601241E1,-1.004985496E-1,-2.871387079E-2,-9.925428391E0
1.095567897E1,-9.571290761E-2,-3.349951655E-2,-9.934999466E0
1.096534548E1,-1.052841991E-1,-2.871387079E-2,-9.925428391E0
1.097501205E1,-1.100698411E-1,-3.828516230E-2,-9.915857315E0
1.098467861E1,-1.196411327E-1,-4.307080805E-2,-9.925428391E0
1.099434512E1,-1.052841991E-1,-2.871387079E-2,-9.930213928E0
1.100401173E1,-1.100698411E-1,-2.871387079E-2,-9.934999466E0
1.101367830E1,-1.004985496E-1,-2.392822690E-2,-9.925428391E0
1.102334486E1,-1.052841991E-1,-2.871387079E-2,-9.930213928E0
1.103301142E1,-1.148554832E-1,-2.392822690E-2,-9.934999466E0
1.104267798E1,-1.100698411E-1,-4.307080805E-2,-9.934999466E0
1.105234454E1,-9.571290761E-2,-4.307080805E-2,-9.934999466E0
1.106201111E1,-1.148554832E-1,-3.828516230E-2,-9.934999466E0
1.107167767E1,-9.571290761E-2,-3.349951655E-2,-9.934999466E0
1.108134423E1,-1.148554832E-1,-3.349951655E-2,-9.930213928E0
1.109101080E1,-1.052841991E-1,-3.349951655E-2,-9.954142570E0
1.110067736E1,-9.571290761E-2,-5.264209956E-2,-9.925428391E0
1.111034387E1,-1.244267747E-1,-3.828516230E-2,-9.939785004E0
1.112001048E1,-1.100698411E-1,-3.828516230E-2,-9.939785004E0
1.112967705E1,-1.148554832E-1,-2.392822690E-2,-9.930213928E0
1.113934361E1,-1.196411327E-1,-3.349951655E-2,-9.915857315E0
1.114901017E1,-1.052841991E-1,-4.307080805E-2,-9.939785004E0
1.115867673E1,-1.148554832E-1,-2.871387079E-2,-9.939785004E0
1.116834330E1,-1.052841991E-1,-2.871387079E-2,-9.944570541E0
1.117800986E1,-1.004985496E-1,-2.392822690E-2,-9.934999466E0
1.118767642E1,-1.004985496E-1,-4.307080805E-2,-9.939785004E0
1.119734298E1,-1.004985496E-1,-4.785645381E-2,-9.939785004E0
1.120700954E1,-1.052841991E-1,-2.392822690E-2,-9.930213928E0
1.121667611E1,-1.244267747E-1,-1.914258115E-2,-9.934999466E0
1.122634267E1,-9.571290761E-2,-2.392822690E-2,-9.939785004E0
1.123600923E1,-1.100698411E-1,-3.349951655E-2,-9.930213928E0
1.124567580E1,-9.092725813E-2,-2.871387079E-2,-9.944570541E0
1.125534236E1,-1.052841991E-1,-3.349951655E-2,-9.925428391E0
1.126500892E1,-1.244267747E-1,-3.349951655E-2,-9.939785004E0
1.127467548E1,-1.052841991E-1,-3.349951655E-2,-9.944570541E0
1.128434204E1,-1.100698411E-1,-2.871387079E-2,-9.949356079E0
1.129400861E1,-1.148554832E-1,-4.785645381E-2,-9.930213928E0
1.130367522E1,-1.052841991E-1,-2.392822690E-2,-9.930213928E0
1.131334178E1,-9.571290761E-2,-3.349951655E-2,-9.949356079E0
1.132300835E1,-1.100698411E-1,-3.349951655E-2,-9.939785004E0
1.133267491E1,-1.244267747E-1,-9.571290575E-3,-9.944570541E0
1.134234147E1,-1.100698411E-1,-2.871387079E-2,-9.944570541E0
1.135200804E1,-1.244267747E-1,-2.871387079E-2,-9.939785004E0
1.136167460E1,-1.100698411E-1,-4.307080805E-2,-9.930213928E0
1.137134116E1,-1.052841991E-1,-1.435693540E-2,-9.930213928E0
1.138100772E1,-9.092725813E-2,-3.828516230E-2,-9.939785004E0
1.139067429E1,-1.004985496E-1,-3.349951655E-2,-9.934999466E0
1.140034085E1,-1.148554832E-1,-1.914258115E-2,-9.944570541E0
1.141000746E1,-1.004985496E-1,-2.871387079E-2,-9.944570541E0
1.141967402E1,-1.100698411E-1,-2.392822690E-2,-9.939785004E0
1.142934059E1,-1.100698411E-1,-2.392822690E-2,-9.934999466E0
1.143900715E1,-1.148554832E-1,-2.871387079E-2,-9.930213928E0
1.144867371E1,-1.004985496E-1,-2.871387079E-2,-9.939785004E0
1.145834027E1,-1.100698411E-1,-2.871387079E-2,-9.944570541E0
1.146800684E1,-1.100698411E-1,-3.349951655E-2,-9.958928108E0
1.147767340E1,-9.571290761E-2,-3.828516230E-2,-9.939785004E0
1.148733996E1,-1.100698411E-1,-3.828516230E-2,-9.934999466E0
1.149700658E1,-1.292124242E-1,-3.828516230E-2,-9.930213928E0
1.150667314E1,-1.052841991E-1,-3.349951655E-2,-9.939785004E0
1.151633970E1,-1.196411327E-1,-2.392822690E-2,-9.934999466E0
1.152600626E1,-1.100698411E-1,-3.828516230E-2,-9.954142570E0
1.153567283E1,-1.148554832E-1,-3.828516230E-2,-9.939785004E0
1.154533939E1,-1.100698411E-1,-3.828516230E-2,-9.939785004E0
1.155500600E1,-9.092725813E-2,-1.914258115E-2,-9.944570541E0
1.156467257E1,-1.052841991E-1,-4.307080805E-2,-9.930213928E0
1.157433913E1,-1.100698411E-1,-2.871387079E-2,-9.934999466E0
1.158400569E1,-1.100698411E-1,-5.264209956E-2,-9.939785004E0
1.159367225E1,-1.052841991E-1,-3.828516230E-2,-9.939785004E0
1.160333882E1,-1.004985496E-1,-4.307080805E-2,-9.944570541E0
1.161300543E1,-1.004985496E-1,-4.307080805E-2,-9.954142570E0
1.162267199E1,-9.092725813E-2,-3.828516230E-2,-9.934999466E0
1.163233856E1,-1.004985496E-1,-4.307080805E-2,-9.949356079E0
1.164200512E1,-1.004985496E-1,-4.785645381E-2,-9.944570541E0
1.165167168E1,-1.148554832E-1,-2.392822690E-2,-9.949356079E0
1.166133824E1,-9.092725813E-2,-1.914258115E-2,-9.944570541E0
1.167100486E1,-9.092725813E-2,-2.871387079E-2,-9.944570541E0
1.168067142E1,-1.004985496E-1,-3.349951655E-2,-9.949356079E0
1.169033798E1,-1.052841991E-1,-3.349951655E-2,-9.939785004E0
1.170000454E1,-9.571290761E-2,-2.871387079E-2,-9.944570541E0
1.170967111E1,-1.052841991E-1,-3.349951655E-2,-9.949356079E0
1.171933772E1,-1.196411327E-1,-3.828516230E-2,-9.939785004E0
1.172900428E1,-1.100698411E-1,-2.871387079E-2,-9.939785004E0
1.173867085E1,-1.100698411E-1,-3.349951655E-2,-9.939785004E0
1.174833741E1,-1.004985496E-1,-1.914258115E-2,-9.958928108E0
1.175800397E1,-8.614161611E-2,-2.392822690E-2,-9.934999466E0
1.176767059E1,-1.052841991E-1,-3.349951655E-2,-9.944570541E0
1.177733715E1,-9.571290761E-2,-2.871387079E-2,-9.944570541E0
1.178700371E1,-1.148554832E-1,-2.871387079E-2,-9.939785004E0
1.179667027E1,-1.052841991E-1,-2.871387079E-2,-9.949356079E0
1.180633684E1,-1.148554832E-1,-2.871387079E-2,-9.963713646E0
1.181600345E1,-1.004985496E-1,-1.914258115E-2,-9.939785004E0
1.182567001E1,-1.052841991E-1,-2.871387079E-2,-9.954142570E0
1.183533658E1,-1.052841991E-1,-3.349951655E-2,-9.949356079E0
1.184500314E1,-1.052841991E-1,-3.349951655E-2,-9.934999466E0
1.185466975E1,-1.196411327E-1,-4.307080805E-2,-9.949356079E0
1.186433632E1,-1.148554832E-1,-3.349951655E-2,-9.949356079E0
1.187400288E1,-1.004985496E-1,-3.828516230E-2,-9.939785004E0
1.188366944E1,-1.052841991E-1,-4.307080805E-2,-9.939785004E0
1.189333600E1,-1.100698411E-1,-3.349951655E-2,-9.954142570E0
1.190300262E1,-1.100698411E-1,-4.307080805E-2,-9.949356079E0
1.191266918E1,-1.196411327E-1,-3.828516230E-2,-9.934999466E0
1.192233574E1,-1.004985496E-1,-4.307080805E-2,-9.939785004E0
1.193200231E1,-1.052841991E-1,-4.307080805E-2,-9.958928108E0
1.194166892E1,-1.196411327E-1,-1.914258115E-2,-9.954142570E0
1.195133548E1,-1.100698411E-1,-4.785645381E-2,-9.934999466E0
1.196100204E1,-1.196411327E-1,-1.914258115E-2,-9.944570541E0
1.197066861E1,-9.571290761E-2,-3.349951655E-2,-9.930213928E0
1.198033522E1,-1.052841991E-1,-1.435693540E-2,-9.944570541E0
1.199000178E1,-1.292124242E-1,-1.914258115E-2,-9.944570541E0
1.199966835E1,-1.100698411E-1,-2.871387079E-2,-9.954142570E0
1.200933491E1,-1.004985496E-1,-3.828516230E-2,-9.944570541E0
1.201900152E1,-1.100698411E-1,-3.828516230E-2,-9.949356079E0
1.202866809E1,-1.196411327E-1,-2.871387079E-2,-9.944570541E0
1.203833465E1,-1.004985496E-1,-1.914258115E-2,-9.934999466E0
1.204800121E1,-1.052841991E-1,-2.871387079E-2,-9.954142570E0
1.205766783E1,-1.100698411E-1,-1.914258115E-2,-9.934999466E0
1.206733439E1,-1.148554832E-1,-1.914258115E-2,-9.944570541E0
1.207700095E1,-1.052841991E-1,-3.349951655E-2,-9.939785004E0
1.208666751E1,-1.100698411E-1,-2.871387079E-2,-9.934999466E0
1.209633413E1,-1.100698411E-1,-3.349951655E-2,-9.944570541E0
1.210600069E1,-1.004985496E-1,-3.828516230E-2,-9.939785004E0
1.211566725E1,-1.100698411E-1,-2.392822690E-2,-9.939785004E0
1.212533387E1,-1.148554832E-1,-3.349951655E-2,-9.944570541E0
1.213500043E1,-1.004985496E-1,-2.392822690E-2,-9.944570541E0
1.214466699E1,-1.004985496E-1,-2.392822690E-2,-9.944570541E0
1.215433356E1,-1.100698411E-1,-2.871387079E-2,-9.949356079E0
1.216400017E1,-1.004985496E-1,-2.871387079E-2,-9.949356079E0
1.217366673E1,-1.148554832E-1,-3.828516230E-2,-9.939785004E0
1.218333330E1,-1.196411327E-1,-1.914258115E-2,-9.939785004E0
1.219299986E1,-9.092725813E-2,-2.392822690E-2,-9.930213928E0
1.220266647E1,-1.148554832E-1,-2.871387079E-2,-9.954142570E0
1.221233304E1,-1.244267747E-1,-2.392822690E-2,-9.954142570E0
1.222199960E1,-1.100698411E-1,-2.871387079E-2,-9.944570541E0
1.223166616E1,-1.004985496E-1,-2.871387079E-2,-9.944570541E0
1.224133277E1,-1.244267747E-1,-2.392822690E-2,-9.954142570E0
1.225099934E1,-1.100698411E-1,-2.392822690E-2,-9.944570541E0
1.226066590E1,-1.148554832E-1,-2.871387079E-2,-9.944570541E0
1.227033251E1,-1.004985496E-1,-4.307080805E-2,-9.939785004E0
1.227999908E1,-1.100698411E-1,-3.349951655E-2,-9.954142570E0
1.228966564E1,-1.244267747E-1,-3.828516230E-2,-9.949356079E0
1.229933220E1,-1.004985496E-1,-3.349951655E-2,-9.954142570E0
1.230899882E1,-1.148554832E-1,-2.871387079E-2,-9.958928108E0
1.231866538E1,-1.244267747E-1,-1.914258115E-2,-9.944570541E0
1.232833194E1,-1.052841991E-1,-2.871387079E-2,-9.949356079E0
1.233799856E1,-1.052841991E-1,-2.871387079E-2,-9.939785004E0
1.234766512E1,-1.052841991E-1,-3.349951655E-2,-9.949356079E0
1.235733168E1,-9.092725813E-2,-3.349951655E-2,-9.939785004E0
1.236699830E1,-1.148554832E-1,-3.349951655E-2,-9.949356079E0
1.237666486E1,-1.100698411E-1,-2.871387079E-2,-9.944570541E0
1.238633142E1,-1.100698411E-1,-3.349951655E-2,-9.944570541E0
1.239599798E1,-1.196411327E-1,-3.349951655E-2,-9.963713646E0
1.240566460E1,-1.100698411E-1,-2.871387079E-2,-9.939785004E0
1.241533116E1,-1.148554832E-1,-2.871387079E-2,-9.954142570E0
1.242499772E1,-1.196411327E-1,-1.914258115E-2,-9.939785004E0
1.243466434E1,-9.571290761E-2,-3.828516230E-2,-9.954142570E0
1.244433090E1,-1.052841991E-1,-3.349951655E-2,-9.949356079E0
